,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,BsmtExposure_No,BsmtExposure_Yes,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Unf,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,SalePrice
1399,1160,448.0,3.0,264,712,0.0,216,1925.0,1608,6171,51.0,0.0,16,6,6,976,147.0,1925,1990,1,0,1,0,0,0,0,0,1,0,1,0,137450
17,1296,0.0,2.0,0,0,25.330882352941178,516,1967.0,1296,10791,72.0,0.0,0,5,4,0,103.74193548387096,1967,1967,0,1,0,0,1,0,0,0,1,0,0,1,90000
127,840,0.0,3.0,116,556,25.330882352941178,0,1978.5061638868744,840,4388,55.0,0.0,0,7,5,672,103.74193548387096,1930,1950,1,0,0,0,1,0,1,0,0,0,0,1,87000
927,1098,880.0,4.0,552,280,25.330882352941178,486,1968.0,1978,9900,70.04995836802665,342.0,43,5,7,832,103.74193548387096,1968,1968,1,0,1,0,0,0,0,1,0,0,0,1,176000
980,999,0.0,3.0,867,77,25.330882352941178,588,1961.0,999,12122,70.04995836802665,210.0,76,9,7,944,103.74193548387096,1961,2007,0,1,1,0,0,0,0,1,0,1,0,0,178400
1431,958,0.0,2.0,958,0,25.330882352941178,440,1976.0,958,4928,70.04995836802665,0.0,60,6,6,958,0.0,1976,1976,1,0,0,0,1,0,0,1,0,0,0,1,143750
190,1549,1178.0,3.0,297,556,25.330882352941178,440,1932.0,0,10570,70.0,0.0,74,8,8,853,103.74193548387096,1932,1994,1,0,0,0,1,0,0,0,1,0,1,0,315000
1139,1167,0.0,3.0,645,270,25.330882352941178,495,1972.0,1167,8731,98.0,0.0,0,5,5,915,103.74193548387096,1920,1950,1,0,1,0,0,0,0,0,1,0,0,1,144000
992,1020,831.0,3.0,536,169,25.330882352941178,440,1964.0,1851,9760,80.0,340.0,42,8,6,822,103.74193548387096,1964,1993,0,1,1,0,0,0,0,1,0,0,1,0,187000
1425,1252,0.0,3.0,0,1252,25.330882352941178,528,1960.0,1252,10721,80.0,243.0,39,6,6,1252,103.74193548387096,1959,1959,1,0,0,0,0,1,0,0,1,0,1,0,142000
1218,672,348.5240174672489,2.0,0,0,25.330882352941178,0,1978.5061638868744,912,6240,52.0,0.0,0,5,4,0,103.74193548387096,1947,1950,0,1,0,0,1,0,1,0,0,0,0,1,80500
606,1040,0.0,3.0,732,308,25.330882352941178,576,2000.0,1040,12464,82.0,0.0,0,5,5,1040,103.74193548387096,1996,1996,1,0,0,1,0,0,0,0,1,0,1,0,152000
180,769,756.0,3.0,436,320,25.330882352941178,440,2000.0,1525,2117,70.04995836802665,456.0,0,5,6,756,103.74193548387096,2000,2000,1,0,0,1,0,0,0,0,1,0,1,0,177000
301,1210,1242.0,4.0,281,747,25.330882352941178,683,1998.0,2452,16226,66.0,0.0,50,5,8,1028,103.74193548387096,1998,1999,1,0,0,0,0,1,1,0,0,0,1,0,267000
496,0,0.0,2.8692138133725202,1231,1969,25.330882352941178,546,1992.0,0,12692,70.04995836802665,0.0,75,5,8,0,103.74193548387096,1992,1993,1,0,0,1,0,0,0,0,1,0,1,0,430000
1258,1166,0.0,2.0,655,201,25.330882352941178,400,2005.0,1166,9587,59.0,182.0,0,5,7,856,103.74193548387096,2005,2005,0,1,0,1,0,0,1,0,0,0,1,0,190000
1222,1168,678.0,3.0,196,844,0.0,315,1949.0,1846,10496,78.0,320.0,0,6,6,1040,0.0,1949,1950,0,1,0,0,1,0,0,0,1,0,0,1,143000
1204,1074,0.0,3.0,788,268,25.330882352941178,495,1975.0,1074,10140,78.0,0.0,88,6,5,1056,103.74193548387096,1975,1975,1,0,1,0,0,0,0,1,0,0,0,1,153500
517,1277,1067.0,3.0,0,1264,0.0,0,1996.0,2344,10208,79.0,921.0,0,5,7,1264,103.74193548387096,1996,1997,1,0,0,0,0,1,0,1,0,0,1,0,265000
1069,893,0.0,2.0,220,625,25.330882352941178,576,1985.0,893,9600,60.0,0.0,0,7,5,845,103.74193548387096,1949,2003,1,0,1,0,0,0,0,0,1,0,1,0,135000
476,1493,0.0,2.8692138133725202,994,484,25.330882352941178,508,1997.0,1493,13125,75.0,215.0,39,5,6,1478,103.74193548387096,1997,1998,0,1,0,1,0,0,1,0,0,0,1,0,208900
157,774,1194.0,4.0,0,774,25.330882352941178,680,2009.0,1968,12003,92.0,84.0,75,5,8,774,103.74193548387096,2009,2010,1,0,0,0,0,1,1,0,0,1,0,0,269500
16,1004,0.0,2.0,578,426,25.330882352941178,480,1970.0,1004,11241,70.04995836802665,180.0,0,7,6,1004,103.74193548387096,1970,1970,1,0,1,0,0,0,1,0,0,0,0,1,149000
1072,1002,454.0,4.0,0,810,25.330882352941178,280,1954.0,1456,7585,50.0,0.0,0,3,5,810,103.74193548387096,1948,1950,0,1,0,0,0,1,0,0,1,0,0,1,91500
546,915,720.0,3.0,300,765,25.330882352941178,440,1950.0,1635,8737,70.0,0.0,38,7,6,1065,0.0,1923,1950,1,0,0,0,1,0,0,0,1,0,0,1,210000
658,912,546.0,3.0,0,912,25.330882352941178,330,1948.0,1458,0,78.0,0.0,0,5,6,912,103.74193548387096,1948,1950,1,0,0,0,0,1,0,0,1,0,0,1,97500
1193,1224,0.0,2.0,883,341,25.330882352941178,402,1999.0,1224,4500,70.04995836802665,425.0,304,5,6,1224,103.74193548387096,1999,1999,1,0,0,1,0,0,1,0,0,0,0,1,165000
1019,1506,0.0,2.0,16,1346,25.330882352941178,440,2005.0,1506,3013,43.0,145.0,20,5,7,1362,103.74193548387096,2005,2005,0,1,0,1,0,0,0,0,1,0,1,0,213490
1223,0,0.0,4.0,756,1380,25.330882352941178,528,1951.0,2136,10680,89.0,44.0,30,3,5,0,103.74193548387096,1951,1951,1,0,0,0,1,0,0,0,1,0,0,1,137900
959,696,720.0,3.0,604,92,25.330882352941178,484,1999.0,1416,2572,24.0,0.0,44,5,7,696,103.74193548387096,1999,1999,1,0,1,0,0,0,0,0,1,0,1,0,155000
1373,0,0.0,2.0,0,1351,25.330882352941178,804,2001.0,0,11400,70.04995836802665,705.0,140,5,10,0,103.74193548387096,2001,2002,0,1,0,1,0,0,0,1,0,1,0,0,466500
283,1468,0.0,3.0,0,1468,25.330882352941178,0,2008.0,1468,9612,74.0,72.0,150,5,8,1468,103.74193548387096,2008,2009,1,0,0,0,0,1,1,0,0,0,1,0,244600
797,773,0.0,2.0,570,203,25.330882352941178,240,1953.0,773,7677,57.0,0.0,0,5,5,773,103.74193548387096,1953,1953,1,0,0,0,0,1,0,0,1,0,0,1,110000
225,630,672.0,3.0,0,630,25.330882352941178,280,1991.0,1302,1680,21.0,142.0,0,5,5,630,103.74193548387096,1971,1971,1,0,0,0,0,1,0,0,1,0,0,1,112000
26,900,0.0,3.0,234,180,25.330882352941178,576,2005.0,900,7200,60.0,0.0,32,7,5,900,103.74193548387096,1951,2000,0,1,0,0,0,1,0,0,1,0,1,0,134800
437,904,0.0,2.0,0,884,25.330882352941178,180,1926.0,904,6000,50.0,0.0,0,7,6,884,103.74193548387096,1926,2004,1,0,0,0,0,1,0,0,1,0,0,1,119000
1419,0,0.0,3.0,1110,734,216.0,540,1969.0,1844,16381,70.04995836802665,312.0,73,5,6,0,0.0,1969,1969,0,1,0,0,1,0,0,1,0,0,1,0,223000
229,1555,0.0,2.0,16,1357,0.0,430,2005.0,1555,3182,43.0,16.0,20,5,7,1373,103.74193548387096,2005,2006,0,1,0,1,0,0,1,0,0,0,1,0,192500
37,1297,0.0,2.8692138133725202,1213,84,0.0,498,1954.0,1297,8532,74.0,650.0,0,6,5,1297,103.74193548387096,1954,1990,1,0,0,0,1,0,1,0,0,0,0,1,153000
749,1088,441.0,4.0,0,0,25.330882352941178,240,1945.0,1529,8405,50.0,0.0,0,3,4,0,103.74193548387096,1945,1950,0,1,0,0,1,0,0,0,1,0,0,1,98000
1045,1733,0.0,4.0,0,0,25.330882352941178,452,1955.0,1733,13680,70.04995836802665,0.0,0,5,3,0,103.74193548387096,1955,1955,0,1,0,0,1,0,0,0,1,0,0,1,139600
469,832,878.0,3.0,426,406,25.330882352941178,506,1993.0,1710,9291,76.0,120.0,70,5,6,832,103.74193548387096,1993,1993,1,0,0,1,0,0,0,1,0,0,1,0,187000
1245,1140,728.0,3.0,0,585,25.330882352941178,477,1984.0,1868,12090,78.0,74.0,112,7,6,585,103.74193548387096,1984,2003,1,0,0,0,0,1,1,0,0,0,0,1,178000
1434,1126,0.0,3.0,936,190,25.330882352941178,484,1977.0,1126,17400,80.0,0.0,41,5,5,1126,103.74193548387096,1977,1977,1,0,1,0,0,0,0,1,0,0,0,1,160000
687,551,551.0,2.0,239,312,25.330882352941178,480,2004.0,1102,5105,70.04995836802665,0.0,60,5,7,551,103.74193548387096,2004,2004,1,0,0,1,0,0,0,0,1,0,1,0,148800
1343,1172,741.0,3.0,0,896,25.330882352941178,342,1929.0,1913,7558,57.0,0.0,0,6,6,896,103.74193548387096,1928,1950,1,0,0,0,0,1,0,0,1,0,0,1,177000
639,1567,0.0,1.0,1154,366,25.330882352941178,648,2006.0,1567,3982,53.0,0.0,0,5,8,1520,103.74193548387096,2006,2006,0,1,0,1,0,0,1,0,0,1,0,0,264561
1261,1050,0.0,2.0,504,546,25.330882352941178,338,1956.0,1050,9600,80.0,0.0,0,6,5,1050,103.74193548387096,1956,1956,1,0,0,0,1,0,0,0,1,0,0,1,128900
1158,1580,0.0,3.0,0,1580,25.330882352941178,830,2008.0,1580,11932,92.0,186.0,24,5,8,1580,103.74193548387096,2007,2008,1,0,0,0,0,1,0,1,0,0,1,0,235128
1217,1314,0.0,3.0,936,364,25.330882352941178,552,2009.0,1314,8640,72.0,72.0,112,5,8,1300,103.74193548387096,2009,2009,0,1,0,1,0,0,0,1,0,0,1,0,229456
1328,1584,1208.0,2.8692138133725202,493,1017,25.330882352941178,520,1920.0,0,10440,60.0,0.0,547,7,6,1510,103.74193548387096,1920,1950,1,0,0,0,1,0,0,0,1,0,0,1,256000
800,616,1072.0,4.0,462,154,185.0,603,1997.0,1688,12798,79.0,0.0,114,5,6,616,103.74193548387096,1997,1997,0,1,0,1,0,0,0,1,0,0,1,0,200000
160,1232,0.0,3.0,660,572,25.330882352941178,516,1984.0,1232,11120,70.04995836802665,0.0,0,6,6,1232,103.74193548387096,1984,1984,1,0,1,0,0,0,0,0,1,0,0,1,162500
956,561,668.0,2.0,285,276,25.330882352941178,462,1980.0,1229,1300,24.0,0.0,0,6,6,561,103.74193548387096,1980,1980,1,0,1,0,0,0,1,0,0,0,0,1,124000
1186,1014,685.0,3.0,440,538,25.330882352941178,420,1920.0,1699,10615,0.0,0.0,74,5,3,978,103.74193548387096,1900,1970,0,1,1,0,0,0,0,0,1,0,0,1,95000
821,936,0.0,2.0,0,936,112.0,576,1974.0,936,6000,60.0,0.0,32,4,4,936,103.74193548387096,1953,1953,1,0,0,0,0,1,0,0,1,0,0,1,93000
1237,847,1101.0,2.8692138133725202,0,847,0.0,434,2004.0,1948,12393,41.0,0.0,48,5,7,847,103.74193548387096,2004,2005,1,0,0,0,0,1,0,0,1,0,1,0,195000
877,1462,348.5240174672489,4.0,1170,292,25.330882352941178,738,2004.0,2224,8834,74.0,216.0,0,5,9,1462,103.74193548387096,2004,2005,1,0,0,1,0,0,1,0,0,1,0,0,350000
913,1001,1001.0,2.8692138133725202,284,717,25.330882352941178,0,1949.0,2002,6270,82.0,0.0,0,6,5,1001,103.74193548387096,1949,1950,1,0,1,0,0,0,0,0,1,0,0,1,145000
152,1097,896.0,4.0,416,409,25.330882352941178,495,1971.0,1993,14803,70.04995836802665,252.0,66,5,6,825,103.74193548387096,1971,1971,1,0,0,0,1,0,0,1,0,0,0,1,190000
1338,920,941.0,3.0,700,216,25.330882352941178,492,2002.0,1861,13450,95.0,0.0,91,5,7,916,103.74193548387096,2002,2002,1,0,0,1,0,0,0,1,0,0,1,0,200000
509,1041,0.0,3.0,991,50,25.330882352941178,270,1959.0,1041,9600,80.0,132.0,88,6,5,1041,103.74193548387096,1959,1959,1,0,1,0,0,0,0,1,0,0,0,1,124500
1135,986,0.0,2.0,0,960,0.0,180,1926.0,986,6180,60.0,0.0,128,5,6,960,103.74193548387096,1926,1950,1,0,0,0,0,1,0,0,1,0,0,1,102000
1251,1405,0.0,2.0,0,1405,25.330882352941178,478,2003.0,1405,3136,70.04995836802665,163.0,36,5,7,1405,103.74193548387096,2003,2003,1,0,0,0,0,1,0,1,0,0,1,0,171750
103,1226,0.0,2.8692138133725202,0,1226,25.330882352941178,740,2009.0,1226,10402,94.0,0.0,36,5,7,1226,103.74193548387096,2009,2009,1,0,0,0,0,1,0,1,0,0,1,0,198900
586,838,0.0,2.0,210,0,25.330882352941178,275,1961.0,838,10267,55.0,0.0,0,7,6,816,103.74193548387096,1918,2000,0,1,0,0,1,0,1,0,0,1,0,0,130000
1380,864,0.0,2.0,203,661,25.330882352941178,200,1938.0,864,8212,45.0,0.0,0,3,3,864,103.74193548387096,1914,1950,1,0,0,0,1,0,0,0,1,0,0,1,58500
1143,1006,0.0,3.0,288,718,25.330882352941178,0,1978.5061638868744,1006,9000,70.04995836802665,0.0,24,3,5,1006,103.74193548387096,1959,1959,1,0,0,1,0,0,1,0,0,0,0,1,80000
53,0,0.0,0.0,0,32,25.330882352941178,0,1981.0,1842,0,68.0,0.0,72,5,9,0,103.74193548387096,1981,1987,0,1,0,1,0,0,1,0,0,0,1,0,385000
151,1710,0.0,2.0,0,310,25.330882352941178,0,2007.0,1710,13891,0.0,436.0,102,5,8,1710,103.74193548387096,2007,2008,0,1,0,0,0,1,0,1,0,0,1,0,372402
403,1165,348.5240174672489,4.0,0,1141,0.0,420,1998.0,2263,12090,93.0,650.0,123,5,8,1141,144.0,1998,1998,1,0,0,0,0,1,1,0,0,0,1,0,258000
1416,1246,1044.0,4.0,0,777,25.330882352941178,560,1971.0,2290,11340,60.0,0.0,0,6,4,777,103.74193548387096,1885,1950,1,0,0,0,0,1,0,0,1,0,0,1,122500
207,1100,0.0,3.0,419,375,25.330882352941178,312,1960.0,1100,12493,70.04995836802665,0.0,0,5,4,1100,355.0,1960,1960,1,0,1,0,0,0,0,1,0,0,0,1,141000
1381,0,0.0,4.0,865,340,0.0,550,1970.0,2117,12925,70.04995836802665,0.0,42,7,6,1205,0.0,1970,1970,0,1,1,0,0,0,1,0,0,0,0,1,237500
1122,960,0.0,3.0,0,672,25.330882352941178,288,1956.0,960,8926,70.04995836802665,0.0,0,3,4,672,103.74193548387096,1956,1956,1,0,0,0,0,1,0,0,1,0,0,1,112000
8,1022,752.0,2.0,0,952,25.330882352941178,468,1931.0,1774,6120,51.0,0.0,0,5,7,952,103.74193548387096,1931,1950,1,0,0,0,0,1,0,0,1,0,0,1,129900
1014,1082,0.0,2.0,336,746,0.0,240,1948.0,1082,11664,60.0,206.0,130,5,6,1082,103.74193548387096,1948,1950,1,0,1,0,0,0,0,0,1,0,0,1,119200
1308,1122,348.5240174672489,2.0,144,172,25.330882352941178,528,1948.0,1122,12000,100.0,0.0,36,7,5,924,103.74193548387096,1948,2005,1,0,0,1,0,0,0,0,1,0,1,0,147000
1060,1338,0.0,2.0,616,722,25.330882352941178,582,2001.0,1338,4920,41.0,0.0,0,5,8,1338,0.0,2001,2001,0,1,0,1,0,0,1,0,0,0,1,0,213500
452,888,868.0,3.0,742,130,25.330882352941178,422,1996.0,1756,9303,70.04995836802665,42.0,122,5,6,872,103.74193548387096,1996,1997,1,0,1,0,0,0,1,0,0,0,0,1,204000
253,1302,0.0,3.0,270,452,25.330882352941178,309,1964.0,1302,9350,85.0,108.0,0,7,6,1302,103.74193548387096,1964,1991,0,1,0,0,1,0,0,1,0,0,1,0,158000
896,951,0.0,2.0,285,666,25.330882352941178,327,1936.0,951,8765,50.0,0.0,28,6,4,951,103.74193548387096,1936,1950,1,0,1,0,0,0,0,0,1,0,0,1,106500
1378,483,504.0,2.0,309,174,25.330882352941178,264,1973.0,987,1953,21.0,408.0,0,5,6,483,103.74193548387096,1973,1973,1,0,1,0,0,0,0,0,1,0,0,1,83000
880,1090,0.0,2.0,980,110,25.330882352941178,450,2005.0,1090,7024,60.0,0.0,49,5,5,1090,103.74193548387096,2005,2006,1,0,1,0,0,0,1,0,0,0,0,1,157000
1377,984,620.0,3.0,408,156,0.0,660,1977.0,1604,10998,60.0,0.0,68,5,5,984,103.74193548387096,1941,1960,1,0,0,0,0,1,0,0,1,0,0,1,117000
623,756,756.0,2.0,420,336,25.330882352941178,440,2000.0,1512,2117,70.04995836802665,513.0,32,5,6,756,103.74193548387096,2000,2000,1,0,0,1,0,0,0,0,1,0,1,0,168500
345,972,605.0,3.0,0,972,25.330882352941178,312,1939.0,1577,6435,65.0,0.0,0,5,6,972,103.74193548387096,1939,1950,1,0,0,0,0,1,0,0,1,1,0,0,140200
1253,1516,651.0,2.8692138133725202,125,36,25.330882352941178,518,1974.0,2167,0,70.04995836802665,0.0,47,7,7,1192,103.74193548387096,1974,2003,0,1,0,0,1,0,0,1,0,0,1,0,294000
262,1212,0.0,3.0,506,0,25.330882352941178,492,1978.0,1212,8471,88.0,46.0,12,7,6,506,292.0,1977,1995,0,1,1,0,0,0,0,0,1,0,0,1,151000
150,969,0.0,3.0,716,253,25.330882352941178,440,1975.0,969,10356,0.0,0.0,0,6,5,969,103.74193548387096,1975,1975,0,1,1,0,0,0,0,0,1,0,0,1,122000
472,1072,0.0,2.0,459,88,25.330882352941178,525,2005.0,1072,3675,35.0,80.0,28,5,6,547,103.74193548387096,2005,2005,0,1,0,0,0,1,0,0,1,0,0,1,148000
640,1518,348.5240174672489,1.0,1218,300,25.330882352941178,588,2003.0,1518,12677,62.0,472.0,140,5,8,1518,185.0,2003,2004,0,1,0,1,0,0,0,1,0,1,0,0,274000
1446,1188,0.0,3.0,593,595,25.330882352941178,312,1962.0,1188,0,70.04995836802665,189.0,39,7,5,1188,103.74193548387096,1962,1962,1,0,0,0,0,1,0,0,1,0,0,1,157900
1374,1026,932.0,3.0,0,1026,25.330882352941178,0,2005.0,1958,10625,85.0,0.0,210,5,7,1026,103.74193548387096,2005,2005,1,0,0,0,0,1,1,0,0,0,1,0,250000
550,1069,0.0,2.0,559,510,25.330882352941178,440,1977.0,1069,4043,53.0,0.0,55,6,6,1069,103.74193548387096,1977,1977,1,0,1,0,0,0,0,1,0,0,0,1,140000
928,1788,0.0,3.0,0,1753,25.330882352941178,522,2001.0,1788,11838,70.04995836802665,0.0,151,5,8,1753,103.74193548387096,2001,2001,0,1,0,0,0,1,0,1,0,1,0,0,236500
488,1766,648.0,3.0,664,290,25.330882352941178,520,1970.0,2414,10800,60.0,0.0,0,4,5,954,103.74193548387096,1900,1970,1,0,1,0,0,0,0,0,1,0,0,1,160000
1321,720,348.5240174672489,2.0,0,0,25.330882352941178,287,1955.0,720,6627,70.04995836802665,0.0,0,6,3,0,103.74193548387096,1949,1950,0,1,0,0,1,0,0,0,1,0,0,1,72500
1171,1261,0.0,3.0,662,599,25.330882352941178,433,1958.0,1261,9120,76.0,0.0,0,6,6,1261,103.74193548387096,1958,1958,1,0,1,0,0,0,0,1,0,0,0,1,163000
146,875,0.0,2.0,209,506,25.330882352941178,180,1931.0,875,6120,51.0,0.0,0,7,5,715,103.74193548387096,1931,1993,1,0,1,0,0,0,0,0,1,0,0,1,105000
402,672,0.0,2.0,0,672,25.330882352941178,240,1940.0,672,10200,60.0,0.0,0,8,5,672,103.74193548387096,1940,1997,1,0,0,0,0,1,0,0,1,0,0,1,108000
954,980,0.0,4.0,945,0,25.330882352941178,0,1978.5061638868744,980,9400,35.0,250.0,0,5,6,945,103.74193548387096,1975,1975,0,1,0,0,0,1,1,0,0,0,0,1,127500
1404,694,348.5240174672489,3.0,0,672,25.330882352941178,0,1998.0,1214,10410,60.0,0.0,0,4,3,672,103.74193548387096,1915,1950,1,0,0,0,0,1,0,0,1,0,0,1,105000
659,1486,0.0,3.0,637,849,25.330882352941178,480,1968.0,1486,9937,75.0,0.0,0,7,5,1486,103.74193548387096,1964,1999,1,0,1,0,0,0,1,0,0,0,0,1,167000
463,849,811.0,3.0,326,389,25.330882352941178,240,1939.0,1660,11988,74.0,0.0,0,7,6,715,103.74193548387096,1934,1995,1,0,0,0,1,0,0,0,1,0,0,1,188700
186,1217,0.0,3.0,611,577,25.330882352941178,497,1990.0,1217,9947,70.04995836802665,0.0,27,5,7,1188,103.74193548387096,1990,1991,0,1,0,1,0,0,0,0,1,0,1,0,173000
1147,860,704.0,3.0,275,429,25.330882352941178,234,1941.0,1564,12000,75.0,0.0,0,7,7,704,103.74193548387096,1941,1950,1,0,0,0,1,0,0,0,1,1,0,0,174500
1224,788,702.0,3.0,724,64,25.330882352941178,388,2004.0,1490,15384,60.0,0.0,75,5,7,788,103.74193548387096,2004,2005,0,1,0,1,0,0,1,0,0,0,1,0,184000
608,0,1254.0,4.0,428,537,25.330882352941178,380,1934.0,0,12168,78.0,0.0,0,6,8,965,103.74193548387096,1934,1998,0,1,1,0,0,0,0,0,1,0,0,1,359100
143,1501,0.0,3.0,679,811,25.330882352941178,577,1999.0,1501,10335,78.0,183.0,29,5,7,1490,103.74193548387096,1999,1999,0,1,0,1,0,0,0,1,0,0,1,0,204000
751,660,660.0,3.0,0,660,25.330882352941178,400,2003.0,1320,7750,70.04995836802665,0.0,48,5,7,660,103.74193548387096,2003,2003,1,0,0,0,0,1,1,0,0,0,1,0,162000
981,1276,1336.0,4.0,854,371,25.330882352941178,676,1998.0,0,12203,98.0,975.0,0,5,8,1225,103.74193548387096,1998,1999,1,0,0,1,0,0,1,0,0,0,1,0,336000
197,1360,1360.0,2.8692138133725202,1036,140,25.330882352941178,795,1918.0,0,0,0.0,0.0,16,4,8,1360,103.74193548387096,1918,1990,1,0,0,0,0,1,0,0,1,0,1,0,235000
883,954,795.0,0.0,0,795,25.330882352941178,440,1997.0,2230,6204,60.0,0.0,188,5,4,795,103.74193548387096,1912,1950,1,0,0,0,0,1,0,0,1,0,0,1,118500
279,1156,866.0,4.0,392,768,0.0,505,1977.0,2022,10005,83.0,299.0,117,5,7,1160,288.0,1977,1977,1,0,1,0,0,0,1,0,0,0,0,1,192000
293,1468,795.0,3.0,795,0,25.330882352941178,539,1977.0,2263,16659,70.04995836802665,34.0,250,7,7,795,103.74193548387096,1977,1994,1,0,1,0,0,0,1,0,0,0,1,0,235000
1329,955,348.5240174672489,3.0,0,935,25.330882352941178,462,1998.0,1632,9084,63.0,0.0,28,5,7,935,103.74193548387096,1998,1998,1,0,0,0,0,1,1,0,0,0,0,1,176500
400,1288,0.0,1.0,786,474,25.330882352941178,500,1996.0,1288,14963,38.0,0.0,30,5,8,1260,103.74193548387096,1996,1996,1,0,0,1,0,0,1,0,0,1,0,0,245500
122,1080,0.0,3.0,570,510,25.330882352941178,288,1958.0,1080,9464,75.0,135.0,0,7,6,1080,103.74193548387096,1958,1958,1,0,1,0,0,0,0,0,1,0,0,1,136000
1207,1700,0.0,3.0,340,1342,0.0,544,2003.0,1700,9135,70.0,120.0,23,5,6,1682,103.74193548387096,2003,2003,0,1,0,1,0,0,0,1,0,0,1,0,200000
202,865,445.0,2.0,617,0,25.330882352941178,398,1924.0,1310,7000,50.0,0.0,0,6,6,617,103.74193548387096,1924,1950,1,0,0,0,1,0,0,0,1,0,0,1,112000
835,1067,0.0,2.0,442,625,25.330882352941178,436,1996.0,1067,9600,60.0,0.0,0,7,4,1067,103.74193548387096,1950,1995,1,0,1,0,0,0,0,0,1,0,1,0,128000
246,908,1020.0,4.0,0,1020,25.330882352941178,440,1910.0,1928,9142,69.0,0.0,60,8,6,1020,103.74193548387096,1910,1950,1,0,0,0,0,1,0,0,1,1,0,0,137000
1386,1392,1392.0,0.0,790,133,25.330882352941178,564,1978.0,0,16692,80.0,184.0,112,5,7,1392,103.74193548387096,1978,1978,1,0,0,0,0,1,0,1,0,0,1,0,250000
1372,1108,989.0,2.8692138133725202,975,133,25.330882352941178,583,1998.0,2097,9750,75.0,0.0,170,6,7,1108,103.74193548387096,1998,1998,0,1,0,1,0,0,0,1,0,0,1,0,274300
1153,816,0.0,2.0,538,278,25.330882352941178,432,2002.0,816,5890,70.04995836802665,0.0,0,8,6,816,103.74193548387096,1930,2007,0,1,0,0,0,1,0,0,1,0,0,1,120500
384,1079,874.0,3.0,985,595,0.0,501,1992.0,1953,0,70.04995836802665,0.0,231,5,6,1580,103.74193548387096,1992,1992,0,1,0,1,0,0,1,0,0,0,1,0,240000
1288,1659,0.0,2.0,1158,343,25.330882352941178,499,2000.0,1659,5664,40.0,0.0,59,5,8,1501,103.74193548387096,2000,2000,1,0,0,1,0,0,1,0,0,1,0,0,278000
854,1779,0.0,3.0,306,372,25.330882352941178,454,1955.0,1779,0,102.0,0.0,418,4,5,0,103.74193548387096,1955,1974,0,1,1,0,0,0,0,0,1,0,0,1,170000
219,1248,0.0,2.0,16,1232,25.330882352941178,438,2005.0,1248,3010,43.0,16.0,0,5,7,1248,103.74193548387096,2005,2006,0,1,0,1,0,0,1,0,0,0,1,0,167240
641,1057,872.0,3.0,738,319,0.0,650,2001.0,1929,7050,70.04995836802665,0.0,235,5,7,1057,103.74193548387096,2001,2001,1,0,0,0,0,1,1,0,0,0,1,0,226000
1,1262,0.0,3.0,978,284,25.330882352941178,460,1976.0,1262,9600,80.0,0.0,0,8,6,1262,103.74193548387096,1976,1976,0,1,1,0,0,0,0,1,0,0,0,1,181500
112,1282,1414.0,4.0,984,280,25.330882352941178,792,2007.0,0,9965,77.0,220.0,184,5,7,1264,103.74193548387096,2007,2007,0,1,0,1,0,0,0,0,1,1,0,0,383970
698,894,0.0,3.0,553,224,25.330882352941178,336,1973.0,894,8450,65.0,0.0,144,8,5,894,416.0,1965,2009,1,0,0,1,0,0,0,0,1,0,0,1,138500
1393,1221,691.0,3.0,0,482,25.330882352941178,672,2003.0,1912,10800,60.0,0.0,25,7,6,482,103.74193548387096,1905,2000,1,0,0,0,0,1,0,0,1,0,0,1,163000
951,965,0.0,3.0,641,187,25.330882352941178,300,1979.0,965,7800,60.0,0.0,0,5,5,828,103.74193548387096,1965,1965,1,0,1,0,0,0,0,0,1,0,0,1,119900
1283,912,912.0,4.0,0,912,25.330882352941178,0,1978.5061638868744,1824,9400,94.0,0.0,0,5,6,912,103.74193548387096,1971,1971,0,1,0,0,0,1,1,0,0,0,0,1,139000
1318,1787,0.0,3.0,0,1753,25.330882352941178,748,2001.0,1787,14781,70.04995836802665,178.0,150,5,8,1753,103.74193548387096,2001,2002,0,1,0,0,0,1,0,1,0,0,1,0,275000
441,1440,0.0,4.0,133,1307,25.330882352941178,0,1978.5061638868744,1440,12108,92.0,270.0,0,4,4,1440,103.74193548387096,1955,1955,1,0,1,0,0,0,1,0,0,1,0,0,118000
1136,1032,220.0,3.0,280,752,25.330882352941178,288,1950.0,1252,9600,80.0,0.0,0,5,6,1032,0.0,1950,1950,1,0,1,0,0,0,0,0,1,0,0,1,119000
1256,0,0.0,2.0,0,672,25.330882352941178,691,1994.0,1987,14303,91.0,554.0,36,5,8,0,103.74193548387096,1994,1994,0,1,0,1,0,0,1,0,0,0,1,0,301500
663,1181,0.0,3.0,920,38,25.330882352941178,588,1974.0,1181,10012,90.0,0.0,0,5,4,1138,0.0,1972,1972,0,1,1,0,0,0,0,1,0,0,0,1,137500
